# cool                       heat                          temp                t1
4.105089211023011547e-23 2.012361801888846919e-27 4.084406895582961384e+06 6.606934480075964704e+06
4.048765275518005327e-23 2.009181589874713107e-27 4.179544953873231541e+06 6.760829753919818439e+06
3.993214133379402069e-23 2.006001377860578937e-27 4.276899062220863998e+06 6.918309709189362824e+06
3.938425181484714859e-23 2.002821165846444767e-27 4.376520839062745683e+06 7.079457843841387890e+06
3.884387962191749068e-23 2.000000000000000077e-27 4.478463105183592066e+06 7.244359600749906152e+06
3.831092161342541833e-23 2.000000000000000077e-27 4.582779911722272635e+06 7.413102413009176962e+06
3.778527606294713468e-23 2.000000000000000077e-27 4.689526568830412813e+06 7.585775750291835517e+06
3.726684263979677161e-23 2.000000000000000077e-27 4.798759674998568371e+06 7.762471166286911815e+06
3.675552238987770435e-23 2.000000000000000077e-27 4.910537147065511905e+06 7.943282347242821939e+06
3.627007049727114277e-23 2.000000000000000077e-27 5.024918250926462933e+06 8.128305161640995182e+06
3.593754449220913491e-23 2.000000000000000077e-27 5.141963632956710644e+06 8.317637711026708595e+06
3.560806710388583402e-23 2.000000000000000077e-27 5.261735352167087607e+06 8.511380382023759186e+06
3.528161038241527316e-23 2.000000000000000077e-27 5.384296913108495064e+06 8.709635899560814723e+06
3.495814663415756358e-23 2.000000000000000077e-27 5.509713299542816356e+06 8.912509381337458268e+06
3.463764841936878765e-23 2.000000000000000077e-27 5.638051008898233064e+06 9.120108393559096381e+06
3.432008854987524797e-23 2.000000000000000077e-27 5.769378087526994757e+06 9.332543007969904691e+06
3.400544008676479068e-23 2.000000000000000077e-27 5.903764166784523055e+06 9.549925860214369372e+06
3.369367633810353689e-23 2.000000000000000077e-27 6.041280499948824756e+06 9.772372209558112547e+06
3.338477085667072276e-23 2.000000000000000077e-27 6.182000000000000000e+06 1.000000000000000000e+07
3.311311214825907663e-23 2.000000000000000077e-27 6.325997278279619291e+06 1.023292992280753702e+07
3.311311214825907663e-23 2.000000000000000077e-27 6.473348684050668031e+06 1.047128548050900735e+07
3.311311214825907663e-23 2.000000000000000077e-27 6.624132344978886656e+06 1.071519305237607099e+07
3.311311214825907663e-23 2.000000000000000077e-27 6.778428208557170816e+06 1.096478196143185161e+07
3.311311214825907663e-23 2.000000000000000077e-27 6.936318084494735114e+06 1.122018454301963001e+07
3.314756266348760656e-23 2.000000000000000077e-27 7.097885688093737699e+06 1.148153621496884152e+07
3.345427328453244317e-23 2.000000000000000077e-27 7.263216684636175632e+06 1.174897554939530231e+07
3.376382186401259409e-23 2.000000000000000077e-27 7.432398734804847278e+06 1.202264434617413022e+07
3.407623466123359096e-23 2.000000000000000077e-27 7.605521541162139736e+06 1.230268770812381059e+07
3.439153817847645879e-23 2.000000000000000077e-27 7.782676895711550489e+06 1.258925411794168688e+07
3.469171741529825577e-23 2.000000000000000077e-27 7.963958728566959500e+06 1.288249551693134941e+07
3.485184710728453521e-23 2.000000000000000077e-27 8.149463157755710185e+06 1.318256738556407392e+07
3.501271592434665038e-23 2.000000000000000077e-27 8.339288540181599557e+06 1.348962882591653243e+07
3.517432727813036625e-23 2.000000000000000077e-27 8.533535523775044829e+06 1.380384264602886699e+07
3.533668459602976307e-23 2.000000000000000077e-27 8.732307100857874379e+06 1.412537544622755423e+07
3.548133892335760429e-23 2.000000000000000077e-27 8.935708662751326337e+06 1.445439770745928027e+07
3.548133892335760429e-23 2.000000000000000077e-27 9.143848055655855685e+06 1.479108388168207183e+07
3.548133892335760429e-23 2.000000000000000077e-27 9.356835637832632288e+06 1.513561248436207138e+07
3.548133892335760429e-23 2.000000000000000077e-27 9.574784338116968051e+06 1.548816618912482820e+07
3.548133892335760429e-23 2.000000000000000077e-27 9.797809715794607997e+06 1.584893192461114191e+07
3.546289611680800098e-23 2.000000000000000077e-27 1.002603002187290415e+07 1.621810097358929925e+07
3.529995890964520354e-23 2.000000000000000077e-27 1.025956626177899353e+07 1.659586907437559776e+07
3.513777033094694005e-23 2.000000000000000077e-27 1.049854225951851346e+07 1.698243652461745963e+07
3.497632694107843134e-23 2.000000000000000077e-27 1.074308472332864255e+07 1.737800828749376163e+07
3.481562531620772120e-23 2.000000000000000077e-27 1.099332331286061928e+07 1.778279410038922727e+07
3.461964415378818692e-23 2.000000000000000077e-27 1.124939070792691223e+07 1.819700858609982580e+07
3.414464482873401455e-23 2.000000000000000077e-27 1.151142267884985916e+07 1.862087136662869528e+07
3.367616273874414178e-23 2.000000000000000077e-27 1.177955815844879858e+07 1.905460717963248119e+07
3.321410846400148748e-23 2.000000000000000077e-27 1.205393931570423581e+07 1.949844599758045375e+07
3.275839381157460607e-23 2.000000000000000077e-27 1.233471163113760762e+07 1.995262314968878776e+07
3.229213797408211295e-23 2.000000000000000077e-27 1.262202397394704446e+07 2.041737944669531658e+07
3.170274003177270522e-23 2.000000000000000077e-27 1.291602868093967997e+07 2.089296130854040757e+07
3.112409981429022784e-23 2.000000000000000077e-27 1.321688163730280101e+07 2.137962089502232522e+07
3.055602097102792273e-23 2.000000000000000077e-27 1.352474235925612971e+07 2.187761623949551955e+07
2.999831073518223335e-23 2.000000000000000077e-27 1.383977407862949185e+07 2.238721138568342477e+07
2.946609600831962835e-23 2.000000000000000077e-27 1.416214382941038348e+07 2.290867652767774835e+07
2.906180601464556945e-23 2.000000000000000077e-27 1.449202253630776145e+07 2.344228815319922566e+07
2.866306308763863691e-23 2.000000000000000077e-27 1.482958510537848435e+07 2.398832919019489735e+07
2.826979111869115782e-23 2.000000000000000077e-27 1.517501051676487550e+07 2.454708915685033426e+07
2.788191504344446107e-23 2.000000000000000077e-27 1.552848191959223710e+07 2.511886431509582326e+07
2.751366212395764369e-23 2.000000000000000077e-27 1.589018672907711938e+07 2.570395782768864557e+07
2.726141535340356730e-23 2.000000000000000077e-27 1.626031672589724697e+07 2.630267991895381361e+07
2.701148119514233074e-23 2.000000000000000077e-27 1.663906815787618048e+07 2.691534803926913813e+07
2.676383844701720966e-23 2.000000000000000077e-27 1.702664184403656051e+07 2.754228703338168934e+07
2.651846610125402318e-23 2.000000000000000077e-27 1.742324328107685968e+07 2.818382931264454871e+07
2.627534334267837045e-23 2.000000000000000077e-27 1.782908275232867524e+07 2.884031503126605600e+07
2.603444954695116360e-23 2.000000000000000077e-27 1.824437543925158679e+07 2.951209226666384190e+07
2.579576427881838426e-23 2.000000000000000077e-27 1.866934153552528098e+07 3.019951720402019098e+07
2.555926729037692084e-23 2.000000000000000077e-27 1.910420636379902437e+07 3.090295432513592020e+07
2.532493851935818512e-23 2.000000000000000077e-27 1.954920049516091868e+07 3.162277660168379173e+07
2.510580780794671838e-23 2.000000000000000077e-27 2.000455987138960883e+07 3.235936569296281040e+07
2.499045709901649102e-23 2.000000000000000077e-27 2.047052593005380034e+07 3.311311214825914428e+07
2.487563637845200199e-23 2.000000000000000077e-27 2.094734573252551258e+07 3.388441561392027140e+07
2.476134321117790638e-23 2.000000000000000077e-27 2.143527209497550502e+07 3.467368504525316507e+07
2.464757517330680307e-23 2.000000000000000077e-27 2.193456372241962329e+07 3.548133892335753143e+07
2.454708915685033596e-23 2.000000000000000077e-27 2.244548534588769078e+07 3.630780547701017559e+07
2.454708915685033596e-23 2.000000000000000077e-27 2.296830786278722063e+07 3.715352290971727669e+07
2.454708915685033596e-23 2.000000000000000077e-27 2.350330848053709418e+07 3.801893963205612451e+07
2.454708915685033596e-23 2.000000000000000077e-27 2.405077086354641989e+07 3.890451449942804873e+07
2.454708915685033596e-23 2.000000000000000077e-27 2.461098528361722827e+07 3.981071705534977466e+07
2.454708915685033596e-23 2.000000000000000077e-27 2.518424877385026589e+07 4.073802778041130304e+07
2.454708915685033596e-23 2.000000000000000077e-27 2.577086528613614291e+07 4.168693834703355283e+07
2.454708915685033596e-23 2.000000000000000077e-27 2.637114585231445357e+07 4.265795188015925884e+07
2.454708915685033596e-23 2.000000000000000077e-27 2.698540874908709154e+07 4.365158322401665151e+07
2.454708915685033596e-23 2.000000000000000077e-27 2.761397966677255929e+07 4.466835921509634703e+07
2.455985509720626188e-23 2.000000000000000077e-27 2.825719188199158013e+07 4.570881896148751676e+07
2.467321823760267762e-23 2.000000000000000077e-27 2.891538643437458947e+07 4.677351412871981412e+07
2.478710463848046108e-23 2.000000000000000077e-27 2.958891230738548189e+07 4.786300923226380348e+07
2.490151671510026017e-23 2.000000000000000077e-27 3.027812661335736886e+07 4.897788193684466183e+07
2.501645689387125522e-23 2.000000000000000077e-27 3.098339478283798322e+07 5.011872336272724718e+07
2.511886431509571875e-23 2.000000000000000077e-27 3.170509075834617391e+07 5.128613839913648367e+07
2.511886431509571875e-23 2.000000000000000077e-27 3.244359719264092296e+07 5.248074602497722954e+07
2.511886431509571875e-23 2.000000000000000077e-27 3.319930565160905570e+07 5.370317963702532649e+07
2.511886431509571875e-23 2.000000000000000077e-27 3.397261682187836617e+07 5.495408738576248288e+07
2.511886431509571875e-23 2.000000000000000077e-27 3.476394072326737642e+07 5.623413251903490722e+07
2.513192761240181397e-23 2.000000000000000077e-27 3.557369692618302256e+07 5.754399373371566832e+07
2.524793131955240350e-23 2.000000000000000077e-27 3.640231477408254892e+07 5.888436553555896133e+07
2.536447047548692410e-23 2.000000000000000077e-27 3.725023361111681163e+07 6.025595860743580759e+07
2.548154755172425171e-23 2.000000000000000077e-27 3.811790301507682353e+07 6.165950018614821881e+07
2.559916503119189929e-23 2.000000000000000077e-27 3.900578303576552868e+07 6.309573444801929593e+07
2.573069994080116609e-23 2.000000000000000077e-27 3.991434443892244995e+07 6.456542290346562862e+07
2.596878317602661704e-23 2.000000000000000077e-27 4.084406895582961291e+07 6.606934480075964332e+07
2.620906936830458892e-23 2.000000000000000077e-27 4.179544953873232007e+07 6.760829753919818997e+07
2.645157890134529501e-23 2.000000000000000077e-27 4.276899062220863998e+07 6.918309709189362824e+07
2.669633234746795756e-23 2.000000000000000077e-27 4.376520839062745124e+07 7.079457843841387331e+07
2.692934561452267505e-23 2.000000000000000077e-27 4.478463105183590949e+07 7.244359600749905407e+07
2.705364582621366569e-23 2.000000000000000077e-27 4.582779911722273380e+07 7.413102413009177148e+07
2.717851978161360190e-23 2.000000000000000077e-27 4.689526568830412626e+07 7.585775750291836262e+07
2.730397012900267569e-23 2.000000000000000077e-27 4.798759674998578429e+07 7.762471166286927462e+07
2.742999952888564429e-23 2.000000000000000077e-27 4.910537147065512091e+07 7.943282347242821753e+07
2.757094172384465933e-23 2.000000000000000077e-27 5.024918250926463306e+07 8.128305161640995741e+07
2.782605250664215130e-23 2.000000000000000077e-27 5.141963632956711203e+07 8.317637711026708782e+07
2.808352380045003784e-23 2.000000000000000077e-27 5.261735352167087793e+07 8.511380382023759186e+07
2.834337744680754784e-23 2.000000000000000077e-27 5.384296913108494878e+07 8.709635899560813606e+07
2.860563548935117609e-23 2.000000000000000077e-27 5.509713299542817473e+07 8.912509381337459385e+07
2.885531370337680012e-23 2.000000000000000077e-27 5.638051008898233622e+07 9.120108393559096754e+07
2.898850377984881494e-23 2.000000000000000077e-27 5.769378087526994944e+07 9.332543007969905436e+07
2.912230863378098715e-23 2.000000000000000077e-27 5.903764166784522682e+07 9.549925860214368999e+07
2.925673110285714016e-23 2.000000000000000077e-27 6.041280499948824197e+07 9.772372209558111429e+07
2.939177403785949572e-23 2.000000000000000077e-27 6.182000000000000000e+07 1.000000000000000000e+08
2.954279632068039797e-23 2.000000000000000077e-27 6.325997278279618919e+07 1.023292992280753702e+08
2.981615244942219068e-23 2.000000000000000077e-27 6.473348684050653875e+07 1.047128548050898463e+08
3.009203791128184069e-23 2.000000000000000077e-27 6.624132344978899509e+07 1.071519305237609148e+08
3.037047610989004466e-23 2.000000000000000077e-27 6.778428208557155728e+07 1.096478196143182814e+08
3.065149066542961936e-23 2.000000000000000077e-27 6.936318084494748712e+07 1.122018454301965237e+08
3.093510541663749202e-23 2.000000000000000077e-27 7.097885688093736768e+07 1.148153621496884078e+08
3.122134442282795530e-23 2.000000000000000077e-27 7.263216684636175632e+07 1.174897554939530343e+08
3.151023196593314915e-23 2.000000000000000077e-27 7.432398734804847836e+07 1.202264434617413133e+08
3.180179255256392578e-23 2.000000000000000077e-27 7.605521541162139177e+07 1.230268770812381059e+08
3.209605091608724792e-23 2.000000000000000077e-27 7.782676895711566508e+07 1.258925411794171333e+08
3.237619447986115508e-23 2.000000000000000077e-27 7.963958728566943109e+07 1.288249551693132222e+08
3.252563620359264391e-23 2.000000000000000077e-27 8.149463157755726576e+07 1.318256738556410074e+08
3.267576771897972134e-23 2.000000000000000077e-27 8.339288540181583166e+07 1.348962882591650486e+08
3.282659220995600051e-23 2.000000000000000077e-27 8.533535523775045574e+07 1.380384264602886736e+08
3.297811287515174207e-23 2.000000000000000077e-27 8.732307100857873261e+07 1.412537544622755349e+08
3.314756266348760656e-23 2.000000000000000077e-27 8.935708662751325965e+07 1.445439770745927989e+08
3.345427328453244317e-23 2.000000000000000077e-27 9.143848055655856431e+07 1.479108388168207109e+08
3.376382186401259409e-23 2.000000000000000077e-27 9.356835637832632661e+07 1.513561248436207175e+08
3.407623466123387308e-23 2.000000000000000077e-27 9.574784338116987050e+07 1.548816618912485838e+08
3.439153817847645879e-23 2.000000000000000077e-27 9.797809715794587135e+07 1.584893192461110950e+08
3.470975916324395055e-23 2.000000000000000077e-27 1.002603002187292427e+08 1.621810097358933091e+08
3.503092461053042083e-23 2.000000000000000077e-27 1.025956626177897304e+08 1.659586907437556386e+08
3.535506176511268804e-23 2.000000000000000077e-27 1.049854225951851308e+08 1.698243652461746037e+08
3.568219812385923427e-23 2.000000000000000077e-27 1.074308472332864404e+08 1.737800828749376237e+08
3.601236143806509560e-23 2.000000000000000077e-27 1.099332331286062002e+08 1.778279410038922727e+08
3.634557971580400867e-23 2.000000000000000077e-27 1.124939070792691112e+08 1.819700858609982431e+08
3.668188122430520737e-23 2.000000000000000077e-27 1.151142267884983420e+08 1.862087136662865579e+08
3.702129449235228350e-23 2.000000000000000077e-27 1.177955815844882429e+08 1.905460717963252068e+08
3.736384831270121398e-23 2.000000000000000077e-27 1.205393931570421159e+08 1.949844599758041501e+08
3.770957174452527152e-23 2.000000000000000077e-27 1.233471163113763332e+08 1.995262314968882799e+08
3.805849411587803791e-23 2.000000000000000077e-27 1.262202397394704372e+08 2.041737944669531584e+08
3.841064502618254273e-23 2.000000000000000077e-27 1.291602868093968034e+08 2.089296130854040980e+08
3.876605434874157268e-23 2.000000000000000077e-27 1.321688163730279952e+08 2.137962089502232373e+08
3.912475223327315408e-23 2.000000000000000077e-27 1.352474235925613046e+08 2.187761623949551880e+08
3.948676910846625984e-23 2.000000000000000077e-27 1.383977407862952054e+08 2.238721138568346798e+08
3.985213568456335876e-23 2.000000000000000077e-27 1.416214382941035330e+08 2.290867652767769992e+08
4.022088295596498777e-23 2.000000000000000077e-27 1.449202253630779088e+08 2.344228815319927633e+08
4.059304220386031431e-23 2.000000000000000077e-27 1.482958510537845492e+08 2.398832919019485116e+08
4.096864499887880474e-23 2.000000000000000077e-27 1.517501051676487625e+08 2.454708915685033500e+08
4.134772320376934644e-23 2.000000000000000077e-27 1.552848191959223449e+08 2.511886431509582102e+08
4.173030897610423154e-23 2.000000000000000077e-27 1.589018672907712162e+08 2.570395782768864632e+08
4.211643477100475220e-23 2.000000000000000077e-27 1.626031672589724660e+08 2.630267991895381510e+08
4.250613334389710006e-23 2.000000000000000077e-27 1.663906815787617862e+08 2.691534803926913738e+08
4.289943775328866648e-23 2.000000000000000077e-27 1.702664184403659701e+08 2.754228703338174820e+08
4.329638136357344204e-23 2.000000000000000077e-27 1.742324328107682467e+08 2.818382931264449358e+08
4.369699784786340043e-23 2.000000000000000077e-27 1.782908275232871175e+08 2.884031503126611710e+08
4.410132119084258109e-23 2.000000000000000077e-27 1.824437543925154805e+08 2.951209226666377783e+08
4.450938569165285142e-23 2.000000000000000077e-27 1.866934153552528024e+08 3.019951720402019024e+08
4.492122596680069276e-23 2.000000000000000077e-27 1.910420636379902661e+08 3.090295432513592243e+08
4.533687695309663564e-23 2.000000000000000077e-27 1.954920049516092241e+08 3.162277660168379545e+08
4.575637391061644175e-23 2.000000000000000077e-27 2.000455987138960660e+08 3.235936569296280742e+08
4.617975242569331306e-23 2.000000000000000077e-27 2.047052593005376160e+08 3.311311214825907946e+08
4.660704841393788959e-23 2.000000000000000077e-27 2.094734573252555430e+08 3.388441561392034292e+08
4.703829812328233313e-23 2.000000000000000077e-27 2.143527209497546554e+08 3.467368504525309801e+08
4.747353813705832389e-23 2.000000000000000077e-27 2.193456372241967022e+08 3.548133892335760593e+08
4.791280537709780893e-23 2.000000000000000077e-27 2.244548534588769078e+08 3.630780547701017857e+08
4.835613710686620004e-23 2.000000000000000077e-27 2.296830786278721988e+08 3.715352290971727967e+08
4.880357093462471215e-23 2.000000000000000077e-27 2.350330848053709567e+08 3.801893963205612302e+08
4.925514481661792787e-23 2.000000000000000077e-27 2.405077086354641616e+08 3.890451449942804575e+08
4.971089706029684431e-23 2.000000000000000077e-27 2.461098528361727893e+08 3.981071705534985662e+08
5.017086632756571186e-23 2.000000000000000077e-27 2.518424877385021448e+08 4.073802778041121960e+08
5.063509163806298005e-23 2.000000000000000077e-27 2.577086528613619506e+08 4.168693834703363776e+08
5.110361237247260631e-23 2.000000000000000077e-27 2.637114585231439769e+08 4.265795188015916944e+08
5.157646827586229536e-23 2.000000000000000077e-27 2.698540874908709526e+08 4.365158322401665449e+08
5.205369946105630993e-23 2.000000000000000077e-27 2.761397966677256227e+08 4.466835921509634852e+08
5.253534641203959654e-23 2.000000000000000077e-27 2.825719188199158311e+08 4.570881896148751974e+08
5.302144998738908298e-23 2.000000000000000077e-27 2.891538643437458873e+08 4.677351412871981263e+08
5.351205142374317917e-23 2.000000000000000077e-27 2.958891230738548040e+08 4.786300923226380348e+08
5.400719233929690988e-23 2.000000000000000077e-27 3.027812661335743070e+08 4.897788193684476614e+08
5.450691473733372858e-23 2.000000000000000077e-27 3.098339478283792138e+08 5.011872336272714734e+08
5.501328893528883662e-23 2.000000000000000077e-27 3.170509075834623575e+08 5.128613839913658500e+08
5.554443360126512893e-23 2.000000000000000077e-27 3.244359719264085889e+08 5.248074602497712374e+08
5.608795021584614617e-23 2.000000000000000077e-27 3.319930565160905123e+08 5.370317963702532053e+08
5.664412695873497234e-23 2.000000000000000077e-27 3.397261682187836170e+08 5.495408738576247692e+08
5.721325872220264691e-23 2.000000000000000077e-27 3.476394072326738238e+08 5.623413251903491020e+08
5.779564726744350135e-23 2.000000000000000077e-27 3.557369692618302107e+08 5.754399373371566534e+08
5.839160138457305878e-23 2.000000000000000077e-27 3.640231477408247590e+08 5.888436553555884361e+08
5.900143705635269744e-23 2.000000000000000077e-27 3.725023361111689210e+08 6.025595860743592978e+08
5.962547762572740620e-23 2.000000000000000077e-27 3.811790301507675052e+08 6.165950018614809513e+08
6.026405396726766246e-23 2.000000000000000077e-27 3.900578303576561213e+08 6.309573444801943302e+08
6.091750466260197232e-23 2.000000000000000077e-27 3.991434443892244697e+08 6.456542290346562862e+08
6.158617617993856766e-23 2.000000000000000077e-27 4.084406895582961440e+08 6.606934480075964928e+08
6.227042305776683200e-23 2.000000000000000077e-27 4.179544953873231411e+08 6.760829753919818401e+08
6.297060809283848973e-23 2.000000000000000077e-27 4.276899062220863700e+08 6.918309709189362526e+08
6.368710253252730014e-23 2.000000000000000077e-27 4.376520839062755108e+08 7.079457843841402531e+08
6.442028627166871334e-23 2.000000000000000077e-27 4.478463105183582306e+08 7.244359600749890804e+08
6.517054805398659892e-23 2.000000000000000077e-27 4.582779911722282171e+08 7.413102413009191751e+08
6.593828567820828101e-23 2.000000000000000077e-27 4.689526568830403090e+08 7.585775750291820765e+08
6.672390620898488857e-23 2.000000000000000077e-27 4.798759674998578429e+08 7.762471166286927462e+08
6.752782619272032305e-23 2.000000000000000077e-27 4.910537147065511942e+08 7.943282347242821455e+08
6.835047187843125979e-23 2.000000000000000077e-27 5.024918250926462412e+08 8.128305161640994549e+08
6.919227944374925525e-23 2.000000000000000077e-27 5.141963632956711054e+08 8.317637711026709080e+08
7.005369522618808157e-23 2.000000000000000077e-27 5.261735352167087793e+08 8.511380382023758888e+08
7.093517595979794041e-23 2.000000000000000077e-27 5.384296913108506203e+08 8.709635899560831785e+08
7.183718901733108770e-23 2.000000000000000077e-27 5.509713299542806149e+08 8.912509381337441206e+08
7.276021265805080700e-23 2.000000000000000077e-27 5.638051008898245096e+08 9.120108393559114933e+08
7.370473628130842789e-23 2.000000000000000077e-27 5.769378087526983023e+08 9.332543007969886065e+08
7.467126068603194066e-23 2.000000000000000077e-27 5.903764166784522533e+08 9.549925860214369297e+08
7.566029833625365443e-23 2.000000000000000077e-27 6.041280499948824644e+08 9.772372209558111429e+08
7.667237363282735032e-23 2.000000000000000077e-27 6.182000000000000000e+08 1.000000000000000000e+09
